Table Name,State Code,Distt Code,State Name,Area,Age,Total Person,Total Males,Total Females,Illiterate Person,Illiterate Males,Illiterate Females,Literate Person,Literate Males,Literate Females,Literate without educational level Person,Literate without educational level Males,Literate without educational level Females,Below primary Person,Below primary Males,Below primary Females,Primary Person,Primary Males,Primary Females,Middle Person,Middle Males,Middle Females,Secondary Person,Secondary Males,Secondary Females,Higher secondary Person,Higher Secondary Males,Higher Secondary Females,Non-technical diploma Person,Non-technical diploma Males,Non-technical diploma Females,Technical diploma Person,Technical diploma Males,Technical diploma Females,Graduate Person,Graduate Males,Graduate Females,Unclassified Person,Unclassified Males,Unclassified Females,Year
C2308,21,0,ODISHA,Rural,25-29,2918990,1446384,1472606,665646,212455,453191,2253344,1233929,1019415,80670,41404,39266,254597,118838,135759,560608,288631,271977,601999,345515,256484,334382,181030,153352,217519,132523,84996,2826,2356,470,18114,15096,3018,178313,106073,72240,4316,2463,1853,2011
C2308,21,0,ODISHA,Rural,30-34,2520189,1247203,1272986,712129,225253,486876,1808060,1021950,786110,67435,34369,33066,267787,125953,141834,481724,245777,235947,384835,229185,155650,239396,140338,99058,172584,114347,58237,1493,1305,188,10008,8519,1489,179412,120235,59177,3386,1922,1464,2011
C2308,21,0,ODISHA,Rural,35-39,2487391,1242592,1244799,857262,279377,577885,1630129,963215,666914,64590,33632,30958,306730,155155,151575,483926,257766,226160,318037,202424,115613,188022,117940,70082,109820,77979,31841,1029,873,156,6685,5557,1128,148354,110183,38171,2936,1706,1230,2011
C2308,21,0,ODISHA,Rural,40-44,2196313,1126384,1069929,881045,305301,575744,1315268,821083,494185,55282,30231,25051,294233,159023,135210,414653,233236,181417,233063,165572,67491,151344,102445,48899,62951,47736,15215,982,759,223,5784,4405,1379,94468,76151,18317,2508,1525,983,2011
C2308,21,0,ODISHA,Rural,45-49,1905599,982737,922862,841870,301570,540300,1063729,681167,382562,46823,25972,20851,280440,159405,121035,372044,217550,154494,148410,110592,37818,117309,87020,30289,33034,26540,6494,701,557,144,3832,3164,668,59076,49145,9931,2060,1222,838,2011
C2308,21,0,ODISHA,Rural,50-54,1516062,776529,739533,707971,251048,456923,808091,525481,282610,36664,20236,16428,227630,131002,96628,304758,182478,122280,95814,74222,21592,86544,69705,16839,15509,13163,2346,424,350,74,1955,1690,265,37208,31689,5519,1585,946,639,2011
C2308,21,0,ODISHA,Rural,55-59,1235630,607411,628219,604454,188123,416331,631176,419288,211888,29334,15843,13491,186559,106200,80359,232279,142331,89948,66693,53950,12743,75243,65279,9964,11031,9850,1181,384,331,53,1596,1453,143,26763,23271,3492,1294,780,514,2011
C2308,21,0,ODISHA,Rural,60-64,1269444,630692,638752,720712,236954,483758,548732,393738,154994,30171,17162,13009,195402,126730,68672,193490,134134,59356,46379,39861,6518,55947,51450,4497,7207,6667,540,363,341,22,1184,1121,63,17286,15436,1850,1303,836,467,2011
C2308,21,0,ODISHA,Rural,65-69,851670,421279,430391,506150,164559,341591,345520,256720,88800,21513,12486,9027,140980,98230,42750,116046,85594,30452,23018,19865,3153,28253,26445,1808,3628,3258,370,273,268,5,802,773,29,10068,9206,862,939,595,344,2011
C2308,21,0,ODISHA,Rural,70-74,666519,329265,337254,421503,141100,280403,245016,188165,56851,17604,10322,7282,110151,82034,28117,81800,63751,18049,12454,10857,1597,14247,13390,857,1719,1552,167,148,141,7,440,418,22,5691,5192,499,762,508,254,2011
C2308,21,0,ODISHA,Rural,75-79,314077,157552,156525,192965,62821,130144,121112,94731,26381,8857,5282,3575,56254,42961,13293,39663,31647,8016,5652,4959,693,6753,6369,384,862,792,70,71,69,2,176,168,8,2463,2243,220,361,241,120,2011
C2308,21,0,ODISHA,Rural,80+,337943,175428,162515,212771,76989,135782,125172,98439,26733,10840,6752,4088,55913,44525,11388,40458,32781,7677,7017,5326,1691,5902,5015,887,1615,1218,397,51,46,5,188,167,21,2659,2262,397,529,347,182,2011
C2308,21,0,ODISHA,Rural,Age not stated,95210,48470,46740,36986,14723,22263,58224,33747,24477,12610,7608,5002,10861,5672,5189,13157,7235,5922,8729,5052,3677,4937,2974,1963,3104,1897,1207,56,44,12,306,248,58,2522,1718,804,1942,1299,643,2011
C2308,21,0,ODISHA,Urban,0-6,747324,390665,356659,747324,390665,356659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
C2308,21,0,ODISHA,Urban,7,120533,62322,58211,23685,11999,11686,96848,50323,46525,1821,1059,762,94690,49072,45618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,192,145,2011
C2308,21,0,ODISHA,Urban,8,118708,61865,56843,11105,5489,5616,107603,56376,51227,1188,698,490,106169,55552,50617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,126,120,2011
C2308,21,0,ODISHA,Urban,9,110121,57532,52589,6858,3362,3496,103263,54170,49093,948,545,403,89005,47033,41972,13118,6488,6630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,104,88,2011
C2308,21,0,ODISHA,Urban,10,131322,68684,62638,9357,4584,4773,121965,64100,57865,1396,694,702,67317,36198,31119,53006,27072,25934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,136,110,2011
C2308,21,0,ODISHA,Urban,11,124191,64449,59742,5738,2850,2888,118453,61599,56854,1350,621,729,24993,13598,11395,91849,47235,44614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,145,116,2011
C2308,21,0,ODISHA,Urban,12,133093,68604,64489,6894,3277,3617,126199,65327,60872,1439,591,848,11797,6412,5385,96145,49914,46231,16563,8273,8290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,137,118,2011
C2308,21,0,ODISHA,Urban,13,126140,63995,62145,5537,2550,2987,120603,61445,59158,1507,534,973,5638,2989,2649,62059,32376,29683,51165,25435,25730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,111,123,2011
C2308,21,0,ODISHA,Urban,14,128483,65260,63223,6134,2622,3512,122349,62638,59711,1608,612,996,4548,2416,2132,30868,16227,14641,85107,43268,41839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,115,103,2011
C2308,21,0,ODISHA,Urban,15,136928,70404,66524,7999,3587,4412,128929,66817,62112,2004,841,1163,4774,2576,2198,20323,10902,9421,60090,31677,28413,41474,20674,20800,0,0,0,0,0,0,0,0,0,0,0,0,264,147,117,2011
C2308,21,0,ODISHA,Urban,16,130250,67183,63067,7763,3329,4434,122487,63854,58633,1944,950,994,4355,2270,2085,16900,9150,7750,34051,18062,15989,64995,33275,31720,0,0,0,0,0,0,0,0,0,0,0,0,242,147,95,2011
C2308,21,0,ODISHA,Urban,17,125231,64937,60294,7223,3018,4205,118008,61919,56089,1915,1009,906,4126,2150,1976,14703,7932,6771,22958,12069,10889,74064,38638,35426,0,0,0,0,0,0,0,0,0,0,0,0,242,121,121,2011
C2308,21,0,ODISHA,Urban,18,160032,84669,75363,11728,4807,6921,148304,79862,68442,3325,1621,1704,6110,3271,2839,21094,11751,9343,26872,14795,12077,23357,12079,11278,61306,31696,29610,1229,844,385,4615,3576,1039,0,0,0,396,229,167,2011
C2308,21,0,ODISHA,Urban,19,132786,68502,64284,8540,3254,5286,124246,65248,58998,3164,1455,1709,4374,2169,2205,15442,8238,7204,20961,11028,9933,16638,8355,8283,57442,29455,27987,1103,778,325,4767,3578,1189,0,0,0,355,192,163,2011
C2308,21,0,ODISHA,Urban,20-24,704680,357276,347404,58652,20623,38029,646028,336653,309375,18093,9028,9065,26594,12794,13800,88608,45483,43125,121362,64761,56601,92926,45421,47505,143691,74467,69224,4846,3850,996,21831,16860,4971,126475,63052,63423,1602,937,665,2011
C2308,21,0,ODISHA,Urban,25-29,655047,326492,328555,69432,23595,45837,585615,302897,282718,18933,9373,9560,30218,13283,16935,85324,41809,43515,103201,56046,47155,99036,49179,49857,81680,42638,39042,2499,1974,525,12352,9892,2460,151129,77969,73160,1243,734,509,2011
C2308,21,0,ODISHA,Urban,30-34,582802,295030,287772,71962,23995,47967,510840,271035,239805,16094,7785,8309,30535,12929,17606,78747,37627,41120,76007,41867,34140,84472,43901,40571,70842,38854,31988,1513,1232,281,7982,6638,1344,143626,79612,64014,1022,590,432,2011
C2308,21,0,ODISHA,Urban,35-39,563797,286093,277704,85197,27238,57959,478600,258855,219745,15337,7403,7934,35112,15214,19898,84029,39056,44973,70288,38806,31482,82456,42677,39779,56434,32075,24359,1377,1185,192,6936,5911,1025,125665,75986,49679,966,542,424,2011
C2308,21,0,ODISHA,Urban,40-44,495161,261536,233625,86356,28817,57539,408805,232719,176086,13237,6501,6736,33833,15451,18382,76752,35963,40789,57147,33874,23273,78414,42481,35933,41608,24947,16661,1384,1146,238,6622,5537,1085,98965,66281,32684,843,538,305,2011
C2308,21,0,ODISHA,Urban,45-49,428431,229629,198802,82319,27065,55254,346112,202564,143548,11251,5507,5744,32818,14934,17884,74067,34429,39638,43927,26928,16999,68366,38987,29379,27772,17619,10153,1232,1019,213,5660,4939,721,80311,57770,22541,708,432,276,2011
C2308,21,0,ODISHA,Urban,50-54,331750,180995,150755,70527,22311,48216,261223,158684,102539,8561,4200,4361,26756,12172,14584,61592,28742,32850,30322,18974,11348,53796,33579,20217,16542,11419,5123,805,670,135,3803,3370,433,58495,45199,13296,551,359,192,2011
C2308,21,0,ODISHA,Urban,55-59,248090,136880,111210,55094,16011,39083,192996,120869,72127,6603,3223,3380,21256,9514,11742,46931,21739,25192,20623,13305,7318,40546,27547,12999,11630,8695,2935,526,438,88,2660,2381,279,41802,33762,8040,419,265,154,2011
C2308,21,0,ODISHA,Urban,60-64,204617,106943,97674,64242,18860,45382,140375,88083,52292,5824,2763,3061,21370,10140,11230,38970,19008,19962,13261,8554,4707,26580,19391,7189,7007,5424,1583,489,446,43,1526,1391,135,25006,20753,4253,342,213,129,2011
C2308,21,0,ODISHA,Urban,65-69,127855,66570,61285,41821,11665,30156,86034,54905,31129,3863,1823,2040,15167,7302,7865,25453,12849,12604,7444,4960,2484,14600,11359,3241,3888,3116,772,391,366,25,1295,1225,70,13700,11754,1946,233,151,82,2011
C2308,21,0,ODISHA,Urban,70-74,101551,51370,50181,39995,11386,28609,61556,39984,21572,3243,1551,1692,12959,6830,6129,19566,10613,8953,5012,3510,1502,9650,7839,1811,2143,1779,364,256,236,20,793,738,55,7737,6762,975,197,126,71,2011
C2308,21,0,ODISHA,Urban,75-79,50723,25742,24981,18270,4879,13391,32453,20863,11590,1699,817,882,7207,3649,3558,10396,5568,4828,2548,1817,731,5195,4334,861,1205,1025,180,90,84,6,240,227,13,3760,3279,481,113,63,50,2011
C2308,21,0,ODISHA,Urban,80+,60049,29429,30620,24343,6917,17426,35706,22512,13194,2421,1126,1295,8189,4369,3820,11543,6714,4829,2811,1902,909,4828,3841,987,1578,1139,439,71,64,7,204,174,30,3914,3103,811,147,80,67,2011
C2308,21,0,ODISHA,Urban,Age not stated,23961,12877,11084,4881,2049,2832,19080,10828,8252,3170,1993,1177,1844,894,950,2929,1449,1480,2307,1264,1043,2402,1285,1117,2153,1213,940,116,101,15,338,271,67,3243,2002,1241,578,356,222,2011
C2308,22,0,CHHATTISGARH,Rural,0-6,2924941,1479586,1445355,2924941,1479586,1445355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
C2308,22,0,CHHATTISGARH,Rural,7,426476,215027,211449,146260,72285,73975,280216,142742,137474,3179,1868,1311,274315,139396,134919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722,1478,1244,2011
C2308,22,0,CHHATTISGARH,Rural,8,461310,233876,227434,70848,34108,36740,390462,199768,190694,2250,1291,959,386999,197800,189199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,677,536,2011
C2308,22,0,CHHATTISGARH,Rural,9,421397,212102,209295,38576,18239,20337,382821,193863,188958,1874,1057,817,367763,186116,181647,12444,6293,6151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,397,343,2011
C2308,22,0,CHHATTISGARH,Rural,10,515851,262420,253431,48109,22885,25224,467742,239535,228207,2364,1375,989,394441,202252,192189,70147,35472,34675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,436,354,2011
C2308,22,0,CHHATTISGARH,Rural,11,455140,230619,224521,26757,12085,14672,428383,218534,209849,1926,1084,842,212298,109293,103005,213554,107851,105703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,306,299,2011
C2308,22,0,CHHATTISGARH,Rural,12,470643,237551,233092,35166,15230,19936,435477,222321,213156,2494,1375,1119,103333,53735,49598,316941,160435,156506,12146,6475,5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,301,262,2011
C2308,22,0,CHHATTISGARH,Rural,13,420147,209475,210672,27289,11014,16275,392858,198461,194397,2424,1335,1089,44436,22904,21532,301065,151605,149460,44465,22380,22085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,237,231,2011
C2308,22,0,CHHATTISGARH,Rural,14,427846,215009,212837,31667,12662,19005,396179,202347,193832,2924,1576,1348,29683,15332,14351,216291,111106,105185,146760,74070,72690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,263,258,2011
C2308,22,0,CHHATTISGARH,Rural,15,429113,217719,211394,43483,17385,26098,385630,200334,185296,3933,2137,1796,26810,14088,12722,125026,66718,58308,202013,103307,98706,27352,13799,13553,0,0,0,0,0,0,0,0,0,0,0,0,496,285,211,2011
C2308,22,0,CHHATTISGARH,Rural,16,420916,211746,209170,42277,16043,26234,378639,195703,182936,4592,2396,2196,24339,11985,12354,82119,43750,38369,186523,96164,90359,80537,41113,39424,0,0,0,0,0,0,0,0,0,0,0,0,529,295,234,2011
C2308,22,0,CHHATTISGARH,Rural,17,360911,183115,177796,35272,12739,22533,325639,170376,155263,4894,2564,2330,19482,9591,9891,59190,31261,27929,132227,68996,63231,109371,57708,51663,0,0,0,0,0,0,0,0,0,0,0,0,475,256,219,2011
C2308,22,0,CHHATTISGARH,Rural,18,450790,230617,220173,60958,21050,39908,389832,209567,180265,7852,4125,3727,27956,13950,14006,80352,41784,38568,136146,73212,62934,90954,50839,40115,45298,24828,20470,19,12,7,610,464,146,0,0,0,645,353,292,2011
C2308,22,0,CHHATTISGARH,Rural,19,336321,166137,170184,43311,12744,30567,293010,153393,139617,6460,3253,3207,18934,9021,9913,61224,29104,32120,96816,50010,46806,53948,30278,23670,54174,30729,23445,63,32,31,906,721,185,0,0,0,485,245,240,2011
C2308,22,0,CHHATTISGARH,Rural,20-24,1773929,885162,888767,328126,94762,233364,1445803,790400,655403,39889,20657,19232,111916,53303,58613,380050,182420,197630,452668,248877,203791,168961,99062,69899,229460,147612,81848,498,348,150,5173,4488,685,54250,32076,22174,2938,1557,1381,2011
C2308,22,0,CHHATTISGARH,Rural,25-29,1508182,770527,737655,400655,124270,276385,1107527,646257,461270,36347,19570,16777,109485,54073,55412,323815,167700,156115,334064,196669,137395,108603,69362,39241,109741,80249,29492,244,190,54,2210,1928,282,80205,54990,25215,2813,1526,1287,2011
C2308,22,0,CHHATTISGARH,Rural,30-34,1340001,656456,683545,476305,137551,338754,863696,518905,344791,30699,15897,14802,114953,55999,58954,242216,125408,116808,238540,145925,92615,87666,60554,27112,78272,61008,17264,175,128,47,1736,1589,147,66561,50975,15586,2878,1422,1456,2011
C2308,22,0,CHHATTISGARH,Rural,35-39,1329416,663342,666074,590574,178764,411810,738842,484578,254264,29367,15975,13392,126329,69576,56753,210096,122054,88042,177660,119120,58540,70429,53730,16699,68655,58120,10535,143,116,27,1397,1315,82,51526,42899,8627,3240,1673,1567,2011
C2308,22,0,CHHATTISGARH,Rural,40-44,1179152,590214,588938,627015,204734,422281,552137,385480,166657,25375,14105,11270,122873,76199,46674,159325,100321,59004,107575,77665,29910,56446,47088,9358,42493,37754,4739,95,78,17,882,838,44,33874,29725,4149,3199,1707,1492,2011
C2308,22,0,CHHATTISGARH,Rural,45-49,998323,516444,481879,587023,213482,373541,411300,302962,108338,20698,12293,8405,117253,82057,35196,132272,92646,39626,60906,46246,14660,40575,35396,5179,15282,13410,1872,38,31,7,507,489,18,20799,18733,2066,2970,1661,1309,2011
C2308,22,0,CHHATTISGARH,Rural,50-54,741578,376646,364932,459126,166501,292625,282452,210145,72307,14656,8594,6062,87312,62130,25182,96385,69718,26667,39190,30648,8542,23981,20943,3038,7121,6217,904,20,14,6,306,290,16,11313,10372,941,2168,1219,949,2011
C2308,22,0,CHHATTISGARH,Rural,55-59,603044,290945,312099,383750,124416,259334,219294,166529,52765,11255,6598,4657,68363,48791,19572,73053,54195,18858,31157,25473,5684,21452,19299,2153,4915,4361,554,11,7,4,202,185,17,7222,6753,469,1664,867,797,2011
C2308,22,0,CHHATTISGARH,Rural,60-64,588321,273504,314817,408306,132701,275605,180015,140803,39212,10243,5953,4290,65342,48688,16654,55755,42958,12797,20092,16999,3093,17716,16613,1103,3705,3437,268,8,5,3,162,144,18,5479,5205,274,1513,801,712,2011
C2308,22,0,CHHATTISGARH,Rural,65-69,429402,195192,234210,311820,100239,211581,117582,94953,22629,7250,4339,2911,53858,43254,10604,29376,23925,5451,11815,9822,1993,9152,8310,842,2012,1809,203,5,5,0,95,92,3,2872,2730,142,1147,667,480,2011
C2308,22,0,CHHATTISGARH,Rural,70-74,299448,139047,160401,229786,80922,148864,69662,58125,11537,4833,2970,1863,38425,32627,5798,14582,12153,2429,5230,4580,650,3464,3213,251,827,729,98,6,6,0,56,49,7,1390,1312,78,849,486,363,2011
C2308,22,0,CHHATTISGARH,Rural,75-79,132135,58945,73190,102397,34155,68242,29738,24790,4948,2181,1331,850,17632,15088,2544,5710,4810,900,1879,1584,295,1153,1042,111,255,216,39,2,2,0,19,15,4,514,483,31,393,219,174,2011
C2308,22,0,CHHATTISGARH,Rural,80+,149241,68761,80480,113402,41505,71897,35839,27256,8583,2761,1676,1085,17365,14718,2647,8235,5797,2438,3983,2569,1414,1581,1147,434,848,590,258,2,2,0,18,13,5,581,463,118,465,281,184,2011
C2308,22,0,CHHATTISGARH,Rural,Age not stated,13987,7242,6745,5806,2357,3449,8181,4885,3296,1876,1262,614,1879,1006,873,1895,1036,859,1255,726,529,523,331,192,355,260,95,1,1,0,11,9,2,199,147,52,187,107,80,2011
C2308,22,0,CHHATTISGARH,Urban,0-6,736748,380349,356399,736748,380349,356399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
C2308,22,0,CHHATTISGARH,Urban,7,112959,57979,54980,24087,12311,11776,88872,45668,43204,1096,659,437,87063,44611,42452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,398,315,2011
C2308,22,0,CHHATTISGARH,Urban,8,112655,58611,54044,9106,4657,4449,103549,53954,49595,619,374,245,102679,53437,49242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,143,108,2011
C2308,22,0,CHHATTISGARH,Urban,9,103337,53519,49818,5125,2650,2475,98212,50869,47343,466,286,180,90795,47217,43578,6801,3282,3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,84,66,2011
C2308,22,0,CHHATTISGARH,Urban,10,126525,66082,60443,6809,3560,3249,119716,62522,57194,593,367,226,86737,45982,40755,32227,16082,16145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,91,68,2011
C2308,22,0,CHHATTISGARH,Urban,11,115467,59784,55683,3677,1857,1820,111790,57927,53863,474,277,197,39656,21323,18333,71526,36244,35282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,83,51,2011
C2308,22,0,CHHATTISGARH,Urban,12,120247,62144,58103,4224,2052,2172,116023,60092,55931,545,329,216,18969,10498,8471,88653,45377,43276,7746,3831,3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,57,53,2011
C2308,22,0,CHHATTISGARH,Urban,13,114153,58159,55994,3565,1716,1849,110588,56443,54145,552,326,226,8541,4672,3869,74878,38512,36366,26499,12855,13644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,78,40,2011
C2308,22,0,CHHATTISGARH,Urban,14,117994,59942,58052,4046,1901,2145,113948,58041,55907,675,370,305,5906,3361,2545,44801,23567,21234,62466,30686,31780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,43,2011
C2308,22,0,CHHATTISGARH,Urban,15,120577,62191,58386,5347,2402,2945,115230,59789,55441,871,503,368,5466,3143,2323,26176,14438,11738,61457,31536,29921,21124,10086,11038,0,0,0,0,0,0,0,0,0,0,0,0,136,83,53,2011
C2308,22,0,CHHATTISGARH,Urban,16,120308,61767,58541,5237,2381,2856,115071,59386,55685,1023,622,401,5067,2935,2132,18376,10333,8043,43001,22492,20509,47485,22935,24550,0,0,0,0,0,0,0,0,0,0,0,0,119,69,50,2011
C2308,22,0,CHHATTISGARH,Urban,17,112776,58160,54616,4646,1981,2665,108130,56179,51951,1173,694,479,4513,2600,1913,14423,8340,6083,28352,15342,13010,59552,29141,30411,0,0,0,0,0,0,0,0,0,0,0,0,117,62,55,2011
C2308,22,0,CHHATTISGARH,Urban,18,135837,71139,64698,7573,3215,4358,128264,67924,60340,1863,1036,827,6266,3707,2559,19197,11321,7876,28054,15408,12646,34163,17929,16234,37745,17893,19852,67,40,27,735,501,234,0,0,0,174,89,85,2011
C2308,22,0,CHHATTISGARH,Urban,19,112293,56860,55433,5772,2130,3642,106521,54730,51791,1627,815,812,4608,2571,2037,14995,8370,6625,20550,10860,9690,20119,10657,9462,43374,20713,22661,93,43,50,1019,630,389,0,0,0,136,71,65,2011
C2308,22,0,CHHATTISGARH,Urban,20-24,615568,308216,307352,43969,14119,29850,571599,294097,277502,11979,6108,5871,24656,13014,11642,93209,48898,44311,109457,56788,52669,80645,42297,38348,148131,77494,70637,527,268,259,6423,4835,1588,95824,44003,51821,748,392,356,2011
C2308,22,0,CHHATTISGARH,Urban,25-29,549118,278711,270407,56793,17402,39391,492325,261309,231016,13426,6812,6614,24410,11768,12642,83035,42788,40247,93317,49497,43820,69399,37723,31676,71480,41252,30228,340,215,125,4446,3594,852,131763,67306,64457,709,354,355,2011
C2308,22,0,CHHATTISGARH,Urban,30-34,475057,241567,233490,67571,18582,48989,407486,222985,184501,10943,5602,5341,24869,11321,13548,63397,31329,32068,70152,37681,32471,62576,35788,26788,57689,34365,23324,335,235,100,5137,4523,614,111793,61841,49952,595,300,295,2011
C2308,22,0,CHHATTISGARH,Urban,35-39,449998,227923,222075,87082,23569,63513,362916,204354,158562,10083,5036,5047,27343,13071,14272,59436,29233,30203,58509,31085,27424,55335,31712,23623,52762,33756,19006,307,239,68,4895,4557,338,93543,55337,38206,703,328,375,2011
C2308,22,0,CHHATTISGARH,Urban,40-44,397401,206188,191213,93414,26789,66625,303987,179399,124588,8636,4334,4302,26571,13494,13077,50716,25213,25503,44655,24636,20019,52391,31745,20646,37476,25654,11822,247,198,49,4066,3861,205,78589,49980,28609,640,284,356,2011
C2308,22,0,CHHATTISGARH,Urban,45-49,336051,176530,159521,90199,27097,63102,245852,149433,96419,7065,3582,3483,25886,14175,11711,46040,23653,22387,33326,18519,14807,45183,29054,16129,21444,14271,7173,195,159,36,3528,3372,156,62574,42366,20208,611,282,329,2011
C2308,22,0,CHHATTISGARH,Urban,50-54,251369,133680,117689,72186,21002,51184,179183,112678,66505,5347,2743,2604,19858,10968,8890,35636,18810,16826,24310,14215,10095,34302,22734,11568,13993,9540,4453,146,127,19,2789,2664,125,42339,30673,11666,463,204,259,2011
C2308,22,0,CHHATTISGARH,Urban,55-59,186309,98393,87916,56976,15088,41888,129333,83305,46028,4002,2055,1947,15134,8075,7059,25932,13765,12167,17708,10793,6915,27215,19056,8159,10071,7238,2833,89,77,12,1738,1645,93,27082,20451,6631,362,150,212,2011
C2308,22,0,CHHATTISGARH,Urban,60-64,155421,75452,79969,59222,14845,44377,96199,60607,35592,3402,1659,1743,14921,7792,7129,20753,10677,10076,12171,7099,5072,19648,14018,5630,6443,4824,1619,59,48,11,1008,948,60,17470,13414,4056,324,128,196,2011
C2308,22,0,CHHATTISGARH,Urban,65-69,104408,49144,55264,43443,10651,32792,60965,38493,22472,2229,1063,1166,12496,6689,5807,12700,6659,6041,7569,4532,3037,11696,8360,3336,3748,2806,942,53,38,15,734,687,47,9467,7561,1906,273,98,175,2011
C2308,22,0,CHHATTISGARH,Urban,70-74,73552,35202,38350,34076,9043,25033,39476,26159,13317,1660,820,840,9751,5664,4087,8211,4635,3576,4450,2798,1652,6886,5311,1575,2066,1611,455,28,25,3,453,423,30,5754,4787,967,217,85,132,2011
C2308,22,0,CHHATTISGARH,Urban,75-79,34443,16600,17843,14915,3719,11196,19528,12881,6647,751,362,389,5237,3010,2227,4207,2390,1817,2133,1318,815,3342,2608,734,860,678,182,23,20,3,201,186,15,2675,2267,408,99,42,57,2011
C2308,22,0,CHHATTISGARH,Urban,80+,37538,16312,21226,18089,4508,13581,19449,11804,7645,984,436,548,5127,2875,2252,4506,2513,1993,2513,1498,1015,2740,1951,789,1077,730,347,19,15,4,105,93,12,2237,1646,591,141,47,94,2011
C2308,22,0,CHHATTISGARH,Urban,Age not stated,9128,4865,4263,2374,1012,1362,6754,3853,2901,1085,676,409,1070,578,492,1195,632,563,899,502,397,822,462,360,614,350,264,5,4,1,23,17,6,958,586,372,83,46,37,2011
C2308,23,0,MADHYA PRADESH,Rural,0-6,8325731,4329993,3995738,8325731,4329993,3995738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
C2308,23,0,MADHYA PRADESH,Rural,7,1225059,630495,594564,364842,185932,178910,860217,444563,415654,12785,7452,5333,840793,433401,407392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6639,3710,2929,2011
C2308,23,0,MADHYA PRADESH,Rural,8,1395824,718948,676876,213213,106793,106420,1182611,612155,570456,11028,6235,4793,1167247,603508,563739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4336,2412,1924,2011
C2308,23,0,MADHYA PRADESH,Rural,9,1164521,595003,569518,119147,58450,60697,1045374,536553,508821,8938,5060,3878,951493,488724,462769,82310,41364,40946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633,1405,1228,2011
C2308,23,0,MADHYA PRADESH,Rural,10,1523856,786305,737551,163405,80559,82846,1360451,705746,654705,12024,6836,5188,979741,504136,475605,365660,193116,172544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3026,1658,1368,2011
C2308,23,0,MADHYA PRADESH,Rural,11,1223336,626084,597252,90893,43528,47365,1132443,582556,549887,9751,5400,4351,473977,250100,223877,646615,325952,320663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,1104,996,2011
C2308,23,0,MADHYA PRADESH,Rural,12,1390806,719800,671006,117799,55169,62630,1273007,664631,608376,12600,6837,5763,292644,152454,140190,900481,467693,432788,65061,36425,28636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221,1222,999,2011
C2308,23,0,MADHYA PRADESH,Rural,13,1158366,593136,565230,88852,39274,49578,1069514,553862,515652,11824,6230,5594,143483,77752,65731,740619,376703,363916,171728,92158,79570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860,1019,841,2011
